date,keyword,score
2025-11-13,Warhammer starter set,0
2025-11-14,Warhammer starter set,1
2025-11-15,Warhammer starter set,1
2025-11-16,Warhammer starter set,1
2025-11-17,Warhammer starter set,0
2025-11-18,Warhammer starter set,1
2025-11-19,Warhammer starter set,1
2025-11-20,Warhammer starter set,0
2025-11-21,Warhammer starter set,1
2025-11-22,Warhammer starter set,1
2025-11-23,Warhammer starter set,1
2025-11-24,Warhammer starter set,1
2025-11-25,Warhammer starter set,0
2025-11-26,Warhammer starter set,1
2025-11-27,Warhammer starter set,0
2025-11-28,Warhammer starter set,1
2025-11-29,Warhammer starter set,1
2025-11-30,Warhammer starter set,1
2025-12-01,Warhammer starter set,1
2025-12-02,Warhammer starter set,1
2025-12-03,Warhammer starter set,1
2025-12-04,Warhammer starter set,1
2025-12-05,Warhammer starter set,0
2025-12-06,Warhammer starter set,1
2025-12-07,Warhammer starter set,1
2025-12-08,Warhammer starter set,1
2025-12-09,Warhammer starter set,1
2025-12-10,Warhammer starter set,1
2025-12-11,Warhammer starter set,0
2025-12-12,Warhammer starter set,1
2025-12-13,Warhammer starter set,1
2025-12-14,Warhammer starter set,1
2025-12-15,Warhammer starter set,1
2025-12-16,Warhammer starter set,1
2025-12-17,Warhammer starter set,1
2025-12-18,Warhammer starter set,0
2025-12-19,Warhammer starter set,1
2025-12-20,Warhammer starter set,1
2025-12-21,Warhammer starter set,1
2025-12-22,Warhammer starter set,1
2025-12-23,Warhammer starter set,0
2025-12-24,Warhammer starter set,0
2025-12-25,Warhammer starter set,1
2025-12-26,Warhammer starter set,1
2025-12-27,Warhammer starter set,1
2025-12-28,Warhammer starter set,1
2025-12-29,Warhammer starter set,1
2025-12-30,Warhammer starter set,0
2025-12-31,Warhammer starter set,1
2026-01-01,Warhammer starter set,1
2026-01-02,Warhammer starter set,1
2026-01-03,Warhammer starter set,1
2026-01-04,Warhammer starter set,1
2026-01-05,Warhammer starter set,0
2026-01-06,Warhammer starter set,0
2026-01-07,Warhammer starter set,1
2026-01-08,Warhammer starter set,1
2026-01-09,Warhammer starter set,1
2026-01-10,Warhammer starter set,1
2026-01-11,Warhammer starter set,1
2026-01-12,Warhammer starter set,1
2026-01-13,Warhammer starter set,0
2026-01-14,Warhammer starter set,0
2026-01-15,Warhammer starter set,1
2026-01-16,Warhammer starter set,0
2026-01-17,Warhammer starter set,1
2026-01-18,Warhammer starter set,1
2026-01-19,Warhammer starter set,1
2026-01-20,Warhammer starter set,0
2026-01-21,Warhammer starter set,0
2026-01-22,Warhammer starter set,1
2026-01-23,Warhammer starter set,1
2026-01-24,Warhammer starter set,0
2026-01-25,Warhammer starter set,1
2026-01-26,Warhammer starter set,1
2026-01-27,Warhammer starter set,1
2026-01-28,Warhammer starter set,1
2026-02-22,Warhammer starter set,0
2021-02-23,buy Warhammer,0
2021-02-24,buy Warhammer,2
2021-02-25,buy Warhammer,0
2021-02-26,buy Warhammer,0
2021-02-27,buy Warhammer,0
2021-02-28,buy Warhammer,0
2021-03-01,buy Warhammer,0
2021-03-02,buy Warhammer,0
2021-03-03,buy Warhammer,3
2021-03-04,buy Warhammer,3
2021-03-05,buy Warhammer,0
2021-03-06,buy Warhammer,0
2021-03-07,buy Warhammer,0
2021-03-08,buy Warhammer,0
2021-03-09,buy Warhammer,0
2021-03-10,buy Warhammer,0
2021-03-11,buy Warhammer,0
2021-03-12,buy Warhammer,0
2021-03-13,buy Warhammer,0
2021-03-14,buy Warhammer,0
2021-03-15,buy Warhammer,0
2021-03-16,buy Warhammer,0
2021-03-17,buy Warhammer,0
2021-03-18,buy Warhammer,0
2021-03-19,buy Warhammer,0
2021-03-20,buy Warhammer,0
2021-03-21,buy Warhammer,3
2021-03-22,buy Warhammer,0
2021-03-23,buy Warhammer,0
2021-03-24,buy Warhammer,0
2021-03-25,buy Warhammer,2
2021-03-26,buy Warhammer,0
2021-03-27,buy Warhammer,0
2021-03-28,buy Warhammer,0
2021-03-29,buy Warhammer,0
2021-03-30,buy Warhammer,0
2021-03-31,buy Warhammer,0
2021-04-01,buy Warhammer,0
2021-04-02,buy Warhammer,0
2021-04-03,buy Warhammer,2
2021-04-04,buy Warhammer,0
2021-04-05,buy Warhammer,0
2021-04-06,buy Warhammer,0
2021-04-07,buy Warhammer,0
2021-04-08,buy Warhammer,0
2021-04-09,buy Warhammer,2
2021-04-10,buy Warhammer,0
2021-04-11,buy Warhammer,0
2021-04-12,buy Warhammer,0
2021-04-13,buy Warhammer,0
2021-04-14,buy Warhammer,0
2021-04-15,buy Warhammer,0
2021-04-16,buy Warhammer,2
2021-04-17,buy Warhammer,0
2021-04-18,buy Warhammer,0
2021-04-19,buy Warhammer,0
2021-04-20,buy Warhammer,0
2021-04-21,buy Warhammer,0
2021-04-22,buy Warhammer,0
2021-04-23,buy Warhammer,0
2021-04-24,buy Warhammer,0
2021-04-25,buy Warhammer,0
2021-04-26,buy Warhammer,0
2021-04-27,buy Warhammer,0
2021-04-28,buy Warhammer,0
2021-04-29,buy Warhammer,0
2021-04-30,buy Warhammer,2
2021-05-01,buy Warhammer,3
2021-05-02,buy Warhammer,0
2021-05-03,buy Warhammer,2
2021-05-04,buy Warhammer,0
2021-05-05,buy Warhammer,0
2021-05-06,buy Warhammer,0
2021-05-07,buy Warhammer,0
2021-05-08,buy Warhammer,0
2021-05-09,buy Warhammer,0
2021-05-10,buy Warhammer,2
2021-05-11,buy Warhammer,0
2021-05-12,buy Warhammer,0
2021-05-13,buy Warhammer,2
2021-05-14,buy Warhammer,0
2021-05-15,buy Warhammer,0
2021-05-16,buy Warhammer,0
2021-05-17,buy Warhammer,0
2021-05-18,buy Warhammer,0
2021-05-19,buy Warhammer,0
2021-05-20,buy Warhammer,0
2021-05-21,buy Warhammer,0
2021-05-22,buy Warhammer,0
2021-05-23,buy Warhammer,0
2021-05-24,buy Warhammer,0
2021-05-25,buy Warhammer,0
2021-05-26,buy Warhammer,0
2021-05-27,buy Warhammer,0
2021-05-28,buy Warhammer,0
2021-05-29,buy Warhammer,0
2021-05-30,buy Warhammer,0
2021-05-31,buy Warhammer,0
2021-06-01,buy Warhammer,0
2021-06-02,buy Warhammer,0
2021-06-03,buy Warhammer,2
2021-06-04,buy Warhammer,0
2021-06-05,buy Warhammer,0
2021-06-06,buy Warhammer,0
2021-06-07,buy Warhammer,2
2021-06-08,buy Warhammer,0
2021-06-09,buy Warhammer,3
2021-06-10,buy Warhammer,0
2021-06-11,buy Warhammer,0
2021-06-12,buy Warhammer,0
2021-06-13,buy Warhammer,0
2021-06-14,buy Warhammer,0
2021-06-15,buy Warhammer,3
2021-06-16,buy Warhammer,0
2021-06-17,buy Warhammer,0
2021-06-18,buy Warhammer,0
2021-06-19,buy Warhammer,0
2021-06-20,buy Warhammer,3
2021-06-21,buy Warhammer,0
2021-06-22,buy Warhammer,2
2021-06-23,buy Warhammer,0
2021-06-24,buy Warhammer,2
2021-06-25,buy Warhammer,0
2021-06-26,buy Warhammer,3
2021-06-27,buy Warhammer,0
2021-06-28,buy Warhammer,0
2021-06-29,buy Warhammer,2
2021-06-30,buy Warhammer,0
2021-07-01,buy Warhammer,0
2021-07-02,buy Warhammer,0
2021-07-03,buy Warhammer,0
2021-07-04,buy Warhammer,0
2021-07-05,buy Warhammer,0
2021-07-06,buy Warhammer,0
2021-07-07,buy Warhammer,3
2021-07-08,buy Warhammer,0
2021-07-09,buy Warhammer,0
2021-07-10,buy Warhammer,3
2021-07-11,buy Warhammer,3
2021-07-12,buy Warhammer,0
2021-07-13,buy Warhammer,0
2021-07-14,buy Warhammer,0
2021-07-15,buy Warhammer,0
2021-07-16,buy Warhammer,0
2021-07-17,buy Warhammer,0
2021-07-18,buy Warhammer,0
2021-07-19,buy Warhammer,0
2021-07-20,buy Warhammer,0
2021-07-21,buy Warhammer,0
2021-07-22,buy Warhammer,0
2021-07-23,buy Warhammer,0
2021-07-24,buy Warhammer,0
2021-07-25,buy Warhammer,3
2021-07-26,buy Warhammer,0
2021-07-27,buy Warhammer,0
2021-07-28,buy Warhammer,3
2021-07-29,buy Warhammer,0
2021-07-30,buy Warhammer,0
2021-07-31,buy Warhammer,0
2021-08-01,buy Warhammer,0
2021-08-02,buy Warhammer,0
2021-08-03,buy Warhammer,0
2021-08-04,buy Warhammer,0
2021-08-05,buy Warhammer,0
2021-08-06,buy Warhammer,0
2021-08-07,buy Warhammer,0
2021-08-08,buy Warhammer,0
2021-08-09,buy Warhammer,0
2021-08-10,buy Warhammer,0
2021-08-11,buy Warhammer,0
2021-08-12,buy Warhammer,0
2021-08-13,buy Warhammer,0
2021-08-14,buy Warhammer,3
2021-08-15,buy Warhammer,0
2021-08-16,buy Warhammer,3
2021-08-17,buy Warhammer,0
2021-08-18,buy Warhammer,0
2021-08-19,buy Warhammer,2
2021-08-20,buy Warhammer,2
2021-08-21,buy Warhammer,0
2021-08-22,buy Warhammer,0
2021-08-23,buy Warhammer,0
2021-08-24,buy Warhammer,0
2021-08-25,buy Warhammer,0
2021-08-26,buy Warhammer,0
2021-08-27,buy Warhammer,0
2021-08-28,buy Warhammer,0
2021-08-29,buy Warhammer,0
2021-08-30,buy Warhammer,1
2021-08-31,buy Warhammer,0
2021-09-01,buy Warhammer,0
2021-09-02,buy Warhammer,0
2021-09-03,buy Warhammer,0
2021-09-04,buy Warhammer,0
2021-09-05,buy Warhammer,0
2021-09-06,buy Warhammer,0
2021-09-07,buy Warhammer,0
2021-09-08,buy Warhammer,0
2021-09-09,buy Warhammer,0
2021-09-10,buy Warhammer,0
2021-09-11,buy Warhammer,0
2021-09-12,buy Warhammer,0
2021-09-13,buy Warhammer,0
2021-09-14,buy Warhammer,0
2021-09-15,buy Warhammer,0
2021-09-16,buy Warhammer,1
2021-09-17,buy Warhammer,0
2021-09-18,buy Warhammer,0
2021-09-19,buy Warhammer,0
2021-09-20,buy Warhammer,0
2021-09-21,buy Warhammer,0
2021-09-22,buy Warhammer,0
2021-09-23,buy Warhammer,0
2021-09-24,buy Warhammer,0
2021-09-25,buy Warhammer,0
2021-09-26,buy Warhammer,0
2021-09-27,buy Warhammer,0
2021-09-28,buy Warhammer,0
2021-09-29,buy Warhammer,0
2021-09-30,buy Warhammer,0
2021-10-01,buy Warhammer,0
2021-10-02,buy Warhammer,1
2021-10-03,buy Warhammer,0
2021-10-04,buy Warhammer,0
2021-10-05,buy Warhammer,0
2021-10-06,buy Warhammer,0
2021-10-07,buy Warhammer,0
2021-10-08,buy Warhammer,0
2021-10-09,buy Warhammer,0
2021-10-10,buy Warhammer,0
2021-10-11,buy Warhammer,0
2021-10-12,buy Warhammer,0
2021-10-13,buy Warhammer,0
2021-10-14,buy Warhammer,0
2021-10-15,buy Warhammer,0
2021-10-16,buy Warhammer,0
2021-10-17,buy Warhammer,0
2021-10-18,buy Warhammer,0
2021-10-19,buy Warhammer,0
2021-10-20,buy Warhammer,0
2021-10-21,buy Warhammer,0
2021-10-22,buy Warhammer,0
2021-10-23,buy Warhammer,0
2021-10-24,buy Warhammer,0
2021-10-25,buy Warhammer,0
2021-10-26,buy Warhammer,0
2021-10-27,buy Warhammer,0
2021-10-28,buy Warhammer,0
2021-10-29,buy Warhammer,0
2021-10-30,buy Warhammer,0
2021-10-31,buy Warhammer,0
2021-11-01,buy Warhammer,0
2021-11-02,buy Warhammer,0
2021-11-03,buy Warhammer,0
2021-11-04,buy Warhammer,0
2021-11-05,buy Warhammer,0
2021-11-06,buy Warhammer,0
2021-11-07,buy Warhammer,0
2021-11-08,buy Warhammer,0
2021-11-09,buy Warhammer,0
2021-11-10,buy Warhammer,0
2021-11-11,buy Warhammer,0
2021-11-12,buy Warhammer,1
2021-11-13,buy Warhammer,0
2021-11-14,buy Warhammer,0
2021-11-15,buy Warhammer,0
2021-11-16,buy Warhammer,0
2021-11-17,buy Warhammer,0
2021-11-18,buy Warhammer,0
2021-11-19,buy Warhammer,0
2021-11-20,buy Warhammer,0
2021-11-21,buy Warhammer,0
2021-11-22,buy Warhammer,0
2021-11-23,buy Warhammer,0
2021-11-24,buy Warhammer,0
2021-11-25,buy Warhammer,0
2021-11-26,buy Warhammer,0
2021-11-27,buy Warhammer,0
2021-11-28,buy Warhammer,0
2021-11-29,buy Warhammer,0
2021-11-30,buy Warhammer,0
2021-12-01,buy Warhammer,0
2021-12-02,buy Warhammer,0
2021-12-03,buy Warhammer,1
2021-12-04,buy Warhammer,1
2021-12-05,buy Warhammer,0
2021-12-06,buy Warhammer,0
2021-12-07,buy Warhammer,0
2021-12-08,buy Warhammer,0
2021-12-09,buy Warhammer,0
2021-12-10,buy Warhammer,0
2021-12-11,buy Warhammer,1
2021-12-12,buy Warhammer,0
2021-12-13,buy Warhammer,0
2021-12-14,buy Warhammer,0
2021-12-15,buy Warhammer,0
2021-12-16,buy Warhammer,0
2021-12-17,buy Warhammer,0
2021-12-18,buy Warhammer,0
2021-12-19,buy Warhammer,0
2021-12-20,buy Warhammer,0
2021-12-21,buy Warhammer,0
2021-12-22,buy Warhammer,0
2021-12-23,buy Warhammer,0
2021-12-24,buy Warhammer,0
2021-12-25,buy Warhammer,0
2021-12-26,buy Warhammer,1
2021-12-27,buy Warhammer,0
2021-12-28,buy Warhammer,0
2021-12-29,buy Warhammer,0
2021-12-30,buy Warhammer,0
2021-12-31,buy Warhammer,0
2022-01-01,buy Warhammer,0
2022-01-02,buy Warhammer,1
2022-01-03,buy Warhammer,0
2022-01-04,buy Warhammer,2
2022-01-05,buy Warhammer,0
2022-01-06,buy Warhammer,0
2022-01-07,buy Warhammer,0
2022-01-08,buy Warhammer,0
2022-01-09,buy Warhammer,0
2022-01-10,buy Warhammer,1
2022-01-11,buy Warhammer,1
2022-01-12,buy Warhammer,0
2022-01-13,buy Warhammer,0
2022-01-14,buy Warhammer,0
2022-01-15,buy Warhammer,1
2022-01-16,buy Warhammer,0
2022-01-17,buy Warhammer,0
2022-01-18,buy Warhammer,1
2022-01-19,buy Warhammer,0
2022-01-20,buy Warhammer,0
2022-01-21,buy Warhammer,0
2022-01-22,buy Warhammer,0
2022-01-23,buy Warhammer,0
2022-01-24,buy Warhammer,2
2022-01-25,buy Warhammer,1
2022-01-26,buy Warhammer,1
2022-01-27,buy Warhammer,1
2022-01-28,buy Warhammer,0
2022-01-29,buy Warhammer,0
2022-01-30,buy Warhammer,0
2022-01-31,buy Warhammer,1
2022-02-01,buy Warhammer,1
2022-02-02,buy Warhammer,1
2022-02-03,buy Warhammer,1
2022-02-04,buy Warhammer,0
2022-02-05,buy Warhammer,0
2022-02-06,buy Warhammer,0
2022-02-07,buy Warhammer,0
2022-02-08,buy Warhammer,0
2022-02-09,buy Warhammer,1
2022-02-10,buy Warhammer,0
2022-02-11,buy Warhammer,0
2022-02-12,buy Warhammer,1
2022-02-13,buy Warhammer,1
2022-02-14,buy Warhammer,1
2022-02-15,buy Warhammer,1
2022-02-16,buy Warhammer,1
2022-02-17,buy Warhammer,1
2022-02-18,buy Warhammer,1
2022-02-19,buy Warhammer,2
2022-02-20,buy Warhammer,1
2022-02-21,buy Warhammer,1
2022-02-22,buy Warhammer,1
2022-02-23,buy Warhammer,0
2022-02-24,buy Warhammer,1
2022-02-25,buy Warhammer,0
2022-02-26,buy Warhammer,1
2022-02-27,buy Warhammer,2
2022-02-28,buy Warhammer,0
2022-03-01,buy Warhammer,1
2022-03-02,buy Warhammer,0
2022-03-03,buy Warhammer,2
2022-03-04,buy Warhammer,1
2022-03-05,buy Warhammer,2
2022-03-06,buy Warhammer,0
2022-03-07,buy Warhammer,0
2022-03-08,buy Warhammer,0
2022-03-09,buy Warhammer,1
2022-03-10,buy Warhammer,0
2022-03-11,buy Warhammer,0
2022-03-12,buy Warhammer,1
2022-03-13,buy Warhammer,0
2022-03-14,buy Warhammer,1
2022-03-15,buy Warhammer,1
2022-03-16,buy Warhammer,0
2022-03-17,buy Warhammer,1
2022-03-18,buy Warhammer,0
2022-03-19,buy Warhammer,2
2022-03-20,buy Warhammer,2
2022-03-21,buy Warhammer,0
2022-03-22,buy Warhammer,0
2022-03-23,buy Warhammer,0
2022-03-24,buy Warhammer,1
2022-03-25,buy Warhammer,1
2022-03-26,buy Warhammer,1
2022-03-27,buy Warhammer,1
2022-03-28,buy Warhammer,0
2022-03-29,buy Warhammer,1
2022-03-30,buy Warhammer,1
2022-03-31,buy Warhammer,1
2022-04-01,buy Warhammer,1
2022-04-02,buy Warhammer,1
2022-04-03,buy Warhammer,2
2022-04-04,buy Warhammer,0
2022-04-05,buy Warhammer,0
2022-04-06,buy Warhammer,1
2022-04-07,buy Warhammer,1
2022-04-08,buy Warhammer,1
2022-04-09,buy Warhammer,0
2022-04-10,buy Warhammer,0
2022-04-11,buy Warhammer,0
2022-04-12,buy Warhammer,0
2022-04-13,buy Warhammer,1
2022-04-14,buy Warhammer,1
2022-04-15,buy Warhammer,1
2022-04-16,buy Warhammer,0
2022-04-17,buy Warhammer,0
2022-04-18,buy Warhammer,1
2022-04-19,buy Warhammer,0
2022-04-20,buy Warhammer,1
2022-04-21,buy Warhammer,1
2022-04-22,buy Warhammer,1
2022-04-23,buy Warhammer,0
2022-04-24,buy Warhammer,0
2022-04-25,buy Warhammer,1
2022-04-26,buy Warhammer,1
2022-04-27,buy Warhammer,0
2022-04-28,buy Warhammer,0
2022-04-29,buy Warhammer,0
2022-04-30,buy Warhammer,0
2022-05-01,buy Warhammer,0
2022-05-02,buy Warhammer,0
2022-05-03,buy Warhammer,0
2022-05-04,buy Warhammer,1
2022-05-05,buy Warhammer,0
2022-05-06,buy Warhammer,2
2022-05-07,buy Warhammer,0
2022-05-08,buy Warhammer,0
2022-05-09,buy Warhammer,1
2022-05-10,buy Warhammer,1
2022-05-11,buy Warhammer,1
2022-05-12,buy Warhammer,0
2022-05-13,buy Warhammer,0
2022-05-14,buy Warhammer,2
2022-05-15,buy Warhammer,1
2022-05-16,buy Warhammer,1
2022-05-17,buy Warhammer,0
2022-05-18,buy Warhammer,0
2022-05-19,buy Warhammer,0
2022-05-20,buy Warhammer,0
2022-05-21,buy Warhammer,1
2022-05-22,buy Warhammer,0
2022-05-23,buy Warhammer,0
2022-05-24,buy Warhammer,0
2022-05-25,buy Warhammer,1
2022-05-26,buy Warhammer,0
2022-05-27,buy Warhammer,0
2022-05-28,buy Warhammer,0
2022-05-29,buy Warhammer,0
2022-05-30,buy Warhammer,0
2022-05-31,buy Warhammer,0
2022-06-01,buy Warhammer,0
2022-06-02,buy Warhammer,1
2022-06-03,buy Warhammer,0
2022-06-04,buy Warhammer,1
2022-06-05,buy Warhammer,0
2022-06-06,buy Warhammer,0
2022-06-07,buy Warhammer,0
2022-06-08,buy Warhammer,0
2022-06-09,buy Warhammer,0
2022-06-10,buy Warhammer,0
2022-06-11,buy Warhammer,1
2022-06-12,buy Warhammer,1
2022-06-13,buy Warhammer,0
2022-06-14,buy Warhammer,1
2022-06-15,buy Warhammer,0
2022-06-16,buy Warhammer,1
2022-06-17,buy Warhammer,0
2022-06-18,buy Warhammer,0
2022-06-19,buy Warhammer,0
2022-06-20,buy Warhammer,1
2022-06-21,buy Warhammer,1
2022-06-22,buy Warhammer,0
2022-06-23,buy Warhammer,0
2022-06-24,buy Warhammer,0
2022-06-25,buy Warhammer,0
2022-06-26,buy Warhammer,1
2022-06-27,buy Warhammer,0
2022-06-28,buy Warhammer,0
2022-06-29,buy Warhammer,0
2022-06-30,buy Warhammer,0
2022-07-01,buy Warhammer,0
2022-07-02,buy Warhammer,1
2022-07-03,buy Warhammer,1
2022-07-04,buy Warhammer,0
2022-07-05,buy Warhammer,0
2022-07-06,buy Warhammer,0
2022-07-07,buy Warhammer,0
2022-07-08,buy Warhammer,0
2022-07-09,buy Warhammer,1
2022-07-10,buy Warhammer,0
2022-07-11,buy Warhammer,0
2022-07-12,buy Warhammer,0
2022-07-13,buy Warhammer,0
2022-07-14,buy Warhammer,0
2022-07-15,buy Warhammer,1
2022-07-16,buy Warhammer,2
2022-07-17,buy Warhammer,1
2022-07-18,buy Warhammer,0
2022-07-19,buy Warhammer,1
2022-07-20,buy Warhammer,0
2022-07-21,buy Warhammer,1
2022-07-22,buy Warhammer,0
2022-07-23,buy Warhammer,0
2022-07-24,buy Warhammer,1
2022-07-25,buy Warhammer,1
2022-07-26,buy Warhammer,1
2022-07-27,buy Warhammer,0
2022-07-28,buy Warhammer,0
2022-07-29,buy Warhammer,0
2022-07-30,buy Warhammer,1
2022-07-31,buy Warhammer,1
2022-08-01,buy Warhammer,0
2022-08-02,buy Warhammer,0
2022-08-03,buy Warhammer,0
2022-08-04,buy Warhammer,1
2022-08-05,buy Warhammer,0
2022-08-06,buy Warhammer,1
2022-08-07,buy Warhammer,1
2022-08-08,buy Warhammer,0
2022-08-09,buy Warhammer,0
2022-08-10,buy Warhammer,2
2022-08-11,buy Warhammer,0
2022-08-12,buy Warhammer,0
2022-08-13,buy Warhammer,1
2022-08-14,buy Warhammer,0
2022-08-15,buy Warhammer,0
2022-08-16,buy Warhammer,1
2022-08-17,buy Warhammer,0
2022-08-18,buy Warhammer,1
2022-08-19,buy Warhammer,0
2022-08-20,buy Warhammer,1
2022-08-21,buy Warhammer,0
2022-08-22,buy Warhammer,1
2022-08-23,buy Warhammer,1
2022-08-24,buy Warhammer,0
2022-08-25,buy Warhammer,1
2022-08-26,buy Warhammer,1
2022-08-27,buy Warhammer,1
2022-08-28,buy Warhammer,1
2022-08-29,buy Warhammer,0
2022-08-30,buy Warhammer,0
2022-08-31,buy Warhammer,0
2022-09-01,buy Warhammer,0
2022-09-02,buy Warhammer,0
2022-09-03,buy Warhammer,1
2022-09-04,buy Warhammer,0
